 written on 17Oct2021 at 13:11:37 
           2
         149
    1    1    2    2    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    1    1    2    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    2    1    1    1    1    1
    1    1    1    1    2    1    1    1    1    1    2    2    1    1
   -3   -5    0    2    1    0.001227    0.000000
   -3   -5    0    1    2    0.001133   -0.000000
   -3   -5    0    2    2   -0.000534   -0.000000
   -3   -4    0    1    1   -0.000148   -0.000000
   -3   -4    0    2    1   -0.001320    0.000000
   -3   -4    0    1    2   -0.001994   -0.000000
   -3   -4    0    2    2   -0.000148    0.000000
   -3   -3    0    1    1    0.000624   -0.000000
   -3   -3    0    2    1    0.001537    0.000000
   -3   -3    0    1    2    0.001537   -0.000000
   -3   -3    0    2    2    0.000624    0.000000
   -3   -2    0    1    1    0.004037   -0.000000
   -3   -2    0    2    1    0.000923    0.000000
   -3   -2    0    1    2    0.004807   -0.000000
   -3   -2    0    2    2    0.004037    0.000000
   -3   -1    0    1    1    0.004037   -0.000000
   -3   -1    0    2    1    0.001537    0.000000
   -3   -1    0    1    2   -0.027622   -0.000000
   -3   -1    0    2    2    0.004037   -0.000000
   -3    0    0    1    1    0.000624   -0.000000
   -3    0    0    2    1   -0.001320    0.000000
   -3    0    0    1    2    0.004807   -0.000000
   -3    0    0    2    2    0.000624    0.000000
   -3    1    0    1    1   -0.000148   -0.000000
   -3    1    0    2    1    0.001227    0.000000
   -3    1    0    1    2    0.001537   -0.000000
   -3    1    0    2    2   -0.000148    0.000000
   -3    2    0    1    1   -0.000534   -0.000000
   -3    2    0    2    1   -0.000590    0.000000
   -3    2    0    1    2   -0.001994   -0.000000
   -3    2    0    2    2   -0.000534    0.000000
   -3    3    0    1    1    0.000472   -0.000000
   -3    3    0    2    1    0.001322    0.000000
   -3    3    0    1    2    0.001133   -0.000000
   -3    3    0    2    2    0.000472   -0.000000
   -3    4    0    1    1   -0.000190   -0.000000
   -3    4    0    2    1   -0.000855    0.000000
   -3    4    0    1    2   -0.000948   -0.000000
   -3    4    0    2    2   -0.000190    0.000000
   -2   -7    0    1    1   -0.000085    0.000000
   -2   -7    0    2    1   -0.000092    0.000000
   -2   -7    0    1    2    0.000262   -0.000000
   -2   -7    0    2    2   -0.000085    0.000000
   -2   -6    0    1    1    0.000214    0.000000
   -2   -6    0    2    1   -0.000590    0.000000
   -2   -6    0    1    2    0.000262   -0.000000
   -2   -6    0    2    2    0.000214    0.000000
   -2   -5    0    1    1   -0.000534   -0.000000
   -2   -5    0    2    1    0.000473    0.000000
   -2   -5    0    1    2    0.000958   -0.000000
   -2   -5    0    2    2   -0.000534   -0.000000
   -2   -4    0    1    1    0.001533   -0.000000
   -2   -4    0    2    1    0.000244    0.000000
   -2   -4    0    1    2   -0.001994   -0.000000
   -2   -4    0    2    2    0.001533   -0.000000
   -2   -3    0    1    1    0.004037    0.000000
   -2   -3    0    2    1    0.004807    0.000000
   -2   -3    0    1    2    0.000923   -0.000000
   -2   -3    0    2    2    0.004037    0.000000
   -2   -2    0    1    1   -0.022355   -0.000000
   -2   -2    0    2    1   -0.014446    0.000000
   -2   -2    0    1    2   -0.014446   -0.000000
   -2   -2    0    2    2   -0.022355    0.000000
   -2   -1    0    1    1    0.043312   -0.000000
   -2   -1    0    2    1   -0.014446    0.000000
   -2   -1    0    1    2    0.024722   -0.000000
   -2   -1    0    2    2    0.043312   -0.000000
   -2    0    0    1    1   -0.022355   -0.000000
   -2    0    0    2    1    0.004807    0.000000
   -2    0    0    1    2    0.024721   -0.000000
   -2    0    0    2    2   -0.022355   -0.000000
   -2    1    0    1    1    0.004037    0.000000
   -2    1    0    2    1    0.000244    0.000000
   -2    1    0    1    2   -0.014446   -0.000000
   -2    1    0    2    2    0.004037    0.000000
   -2    2    0    1    1    0.001533    0.000000
   -2    2    0    2    1    0.000473    0.000000
   -2    2    0    1    2    0.000923   -0.000000
   -2    2    0    2    2    0.001533    0.000000
   -2    3    0    1    1   -0.000534   -0.000000
   -2    3    0    2    1   -0.000590    0.000000
   -2    3    0    1    2   -0.001994   -0.000000
   -2    3    0    2    2   -0.000534   -0.000000
   -2    4    0    1    1    0.000214   -0.000000
   -2    4    0    2    1   -0.000092    0.000000
   -2    4    0    1    2    0.000958   -0.000000
   -2    4    0    2    2    0.000214   -0.000000
   -1   -6    0    1    1   -0.000020    0.000000
   -1   -6    0    2    1   -0.000585    0.000000
   -1   -6    0    1    2   -0.000745   -0.000000
   -1   -6    0    2    2   -0.000020   -0.000000
   -1   -5    0    1    1    0.000199    0.000000
   -1   -5    0    2    1    0.001227    0.000000
   -1   -5    0    1    2   -0.000190   -0.000000
   -1   -5    0    2    2    0.000199   -0.000000
   -1   -4    0    1    1   -0.000148   -0.000000
   -1   -4    0    2    1    0.000244    0.000000
   -1   -4    0    1    2   -0.000809   -0.000000
   -1   -4    0    2    2   -0.000148   -0.000000
   -1   -3    0    1    1    0.004037    0.000000
   -1   -3    0    2    1   -0.027622    0.000000
   -1   -3    0    1    2    0.001537   -0.000000
   -1   -3    0    2    2    0.004037    0.000000
   -1   -2    0    1    1    0.043312    0.000000
   -1   -2    0    2    1    0.024722    0.000000
   -1   -2    0    1    2   -0.014446   -0.000000
   -1   -2    0    2    2    0.043312    0.000000
   -1   -1    0    1    1    0.260026   -0.000000
   -1   -1    0    2    1   -0.259074    0.000000
   -1   -1    0    1    2   -0.259074   -0.000000
   -1   -1    0    2    2    0.260026    0.000000
   -1    0    0    1    1    0.260026   -0.000000
   -1    0    0    2    1    0.024722    0.000000
   -1    0    0    1    2   -2.826829   -0.000000
   -1    0    0    2    2    0.260026   -0.000000
   -1    1    0    1    1    0.043312    0.000000
   -1    1    0    2    1   -0.027622    0.000000
   -1    1    0    1    2   -0.259075   -0.000000
   -1    1    0    2    2    0.043312   -0.000000
   -1    2    0    1    1    0.004037    0.000000
   -1    2    0    2    1    0.000244    0.000000
   -1    2    0    1    2   -0.014446   -0.000000
   -1    2    0    2    2    0.004037    0.000000
   -1    3    0    1    1   -0.000148    0.000000
   -1    3    0    2    1    0.001227    0.000000
   -1    3    0    1    2    0.001537   -0.000000
   -1    3    0    2    2   -0.000148   -0.000000
   -1    4    0    1    1    0.000199   -0.000000
   -1    4    0    2    1   -0.000585    0.000000
   -1    4    0    1    2   -0.000809   -0.000000
   -1    4    0    2    2    0.000199   -0.000000
   -1    5    0    1    1   -0.000020    0.000000
   -1    5    0    2    1    0.000053    0.000000
   -1    5    0    1    2   -0.000190   -0.000000
   -1    5    0    2    2   -0.000020   -0.000000
    0   -6    0    1    1   -0.000210   -0.000000
    0   -6    0    2    1    0.000651    0.000000
    0   -6    0    1    2    0.000651   -0.000000
    0   -6    0    2    2   -0.000210   -0.000000
    0   -5    0    1    1   -0.000610    0.000000
    0   -5    0    2    1    0.000678    0.000000
    0   -5    0    1    2    0.000651   -0.000000
    0   -5    0    2    2   -0.000610    0.000000
    0   -4    0    1    1    0.000306   -0.000000
    0   -4    0    2    1   -0.001320    0.000000
    0   -4    0    1    2    0.000678   -0.000000
    0   -4    0    2    2    0.000306   -0.000000
    0   -3    0    1    1    0.000624   -0.000000
    0   -3    0    2    1    0.004807    0.000000
    0   -3    0    1    2   -0.001320   -0.000000
    0   -3    0    2    2    0.000624   -0.000000
    0   -2    0    1    1   -0.022355   -0.000000
    0   -2    0    2    1    0.024721    0.000000
    0   -2    0    1    2    0.004807   -0.000000
    0   -2    0    2    2   -0.022355    0.000000
    0   -1    0    1    1    0.260026    0.000000
    0   -1    0    2    1   -2.826829    0.000000
    0   -1    0    1    2    0.024722   -0.000000
    0   -1    0    2    2    0.260026    0.000000
    0    0    0    1    1    0.004951    0.000000
    0    0    0    2    1   -2.826828    0.000000
    0    0    0    1    2   -2.826828   -0.000000
    0    0    0    2    2    0.004951   -0.000000
    0    1    0    1    1    0.260026   -0.000000
    0    1    0    2    1    0.024722    0.000000
    0    1    0    1    2   -2.826829   -0.000000
    0    1    0    2    2    0.260026   -0.000000
    0    2    0    1    1   -0.022355    0.000000
    0    2    0    2    1    0.004807    0.000000
    0    2    0    1    2    0.024721   -0.000000
    0    2    0    2    2   -0.022355   -0.000000
    0    3    0    1    1    0.000624    0.000000
    0    3    0    2    1   -0.001320    0.000000
    0    3    0    1    2    0.004807   -0.000000
    0    3    0    2    2    0.000624    0.000000
    0    4    0    1    1    0.000306    0.000000
    0    4    0    2    1    0.000678    0.000000
    0    4    0    1    2   -0.001320   -0.000000
    0    4    0    2    2    0.000306    0.000000
    0    5    0    1    1   -0.000610   -0.000000
    0    5    0    2    1    0.000651    0.000000
    0    5    0    1    2    0.000678   -0.000000
    0    5    0    2    2   -0.000610   -0.000000
    0    6    0    1    1   -0.000210    0.000000
    0    6    0    2    1    0.000651    0.000000
    0    6    0    1    2    0.000651   -0.000000
    0    6    0    2    2   -0.000210    0.000000
    1   -5    0    1    1   -0.000020   -0.000000
    1   -5    0    2    1   -0.000190    0.000000
    1   -5    0    1    2    0.000053   -0.000000
    1   -5    0    2    2   -0.000020    0.000000
    1   -4    0    1    1    0.000199    0.000000
    1   -4    0    2    1   -0.000809    0.000000
    1   -4    0    1    2   -0.000585   -0.000000
    1   -4    0    2    2    0.000199    0.000000
    1   -3    0    1    1   -0.000148   -0.000000
    1   -3    0    2    1    0.001537    0.000000
    1   -3    0    1    2    0.001227   -0.000000
    1   -3    0    2    2   -0.000148    0.000000
    1   -2    0    1    1    0.004037   -0.000000
    1   -2    0    2    1   -0.014446    0.000000
    1   -2    0    1    2    0.000244   -0.000000
    1   -2    0    2    2    0.004037   -0.000000
    1   -1    0    1    1    0.043312   -0.000000
    1   -1    0    2    1   -0.259075    0.000000
    1   -1    0    1    2   -0.027622   -0.000000
    1   -1    0    2    2    0.043312    0.000000
    1    0    0    1    1    0.260026    0.000000
    1    0    0    2    1   -2.826829    0.000000
    1    0    0    1    2    0.024722   -0.000000
    1    0    0    2    2    0.260026    0.000000
    1    1    0    1    1    0.260026    0.000000
    1    1    0    2    1   -0.259074    0.000000
    1    1    0    1    2   -0.259074   -0.000000
    1    1    0    2    2    0.260026   -0.000000
    1    2    0    1    1    0.043312   -0.000000
    1    2    0    2    1   -0.014446    0.000000
    1    2    0    1    2    0.024722   -0.000000
    1    2    0    2    2    0.043312   -0.000000
    1    3    0    1    1    0.004037   -0.000000
    1    3    0    2    1    0.001537    0.000000
    1    3    0    1    2   -0.027622   -0.000000
    1    3    0    2    2    0.004037   -0.000000
    1    4    0    1    1   -0.000148    0.000000
    1    4    0    2    1   -0.000809    0.000000
    1    4    0    1    2    0.000244   -0.000000
    1    4    0    2    2   -0.000148    0.000000
    1    5    0    1    1    0.000199   -0.000000
    1    5    0    2    1   -0.000190    0.000000
    1    5    0    1    2    0.001227   -0.000000
    1    5    0    2    2    0.000199    0.000000
    1    6    0    1    1   -0.000020   -0.000000
    1    6    0    2    1   -0.000745    0.000000
    1    6    0    1    2   -0.000585   -0.000000
    1    6    0    2    2   -0.000020    0.000000
    2   -4    0    1    1    0.000214    0.000000
    2   -4    0    2    1    0.000958    0.000000
    2   -4    0    1    2   -0.000092   -0.000000
    2   -4    0    2    2    0.000214    0.000000
    2   -3    0    1    1   -0.000534    0.000000
    2   -3    0    2    1   -0.001994    0.000000
    2   -3    0    1    2   -0.000590   -0.000000
    2   -3    0    2    2   -0.000534    0.000000
    2   -2    0    1    1    0.001533   -0.000000
    2   -2    0    2    1    0.000923    0.000000
    2   -2    0    1    2    0.000473   -0.000000
    2   -2    0    2    2    0.001533   -0.000000
    2   -1    0    1    1    0.004037   -0.000000
    2   -1    0    2    1   -0.014446    0.000000
    2   -1    0    1    2    0.000244   -0.000000
    2   -1    0    2    2    0.004037   -0.000000
    2    0    0    1    1   -0.022355    0.000000
    2    0    0    2    1    0.024721    0.000000
    2    0    0    1    2    0.004807   -0.000000
    2    0    0    2    2   -0.022355    0.000000
    2    1    0    1    1    0.043312    0.000000
    2    1    0    2    1    0.024722    0.000000
    2    1    0    1    2   -0.014446   -0.000000
    2    1    0    2    2    0.043312    0.000000
    2    2    0    1    1   -0.022355    0.000000
    2    2    0    2    1   -0.014446    0.000000
    2    2    0    1    2   -0.014446   -0.000000
    2    2    0    2    2   -0.022355   -0.000000
    2    3    0    1    1    0.004037   -0.000000
    2    3    0    2    1    0.000923    0.000000
    2    3    0    1    2    0.004807   -0.000000
    2    3    0    2    2    0.004037   -0.000000
    2    4    0    1    1    0.001533    0.000000
    2    4    0    2    1   -0.001994    0.000000
    2    4    0    1    2    0.000244   -0.000000
    2    4    0    2    2    0.001533    0.000000
    2    5    0    1    1   -0.000534    0.000000
    2    5    0    2    1    0.000958    0.000000
    2    5    0    1    2    0.000473   -0.000000
    2    5    0    2    2   -0.000534    0.000000
    2    6    0    1    1    0.000214   -0.000000
    2    6    0    2    1    0.000262    0.000000
    2    6    0    1    2   -0.000590   -0.000000
    2    6    0    2    2    0.000214   -0.000000
    2    7    0    1    1   -0.000085   -0.000000
    2    7    0    2    1    0.000262    0.000000
    2    7    0    1    2   -0.000092   -0.000000
    2    7    0    2    2   -0.000085   -0.000000
    3   -4    0    1    1   -0.000190    0.000000
    3   -4    0    2    1   -0.000948    0.000000
    3   -4    0    1    2   -0.000855   -0.000000
    3   -4    0    2    2   -0.000190   -0.000000
    3   -3    0    1    1    0.000472    0.000000
    3   -3    0    2    1    0.001133    0.000000
    3   -3    0    1    2    0.001322   -0.000000
    3   -3    0    2    2    0.000472    0.000000
    3   -2    0    1    1   -0.000534    0.000000
    3   -2    0    2    1   -0.001994    0.000000
    3   -2    0    1    2   -0.000590   -0.000000
    3   -2    0    2    2   -0.000534   -0.000000
    3   -1    0    1    1   -0.000148    0.000000
    3   -1    0    2    1    0.001537    0.000000
    3   -1    0    1    2    0.001227   -0.000000
    3   -1    0    2    2   -0.000148   -0.000000
    3    0    0    1    1    0.000624    0.000000
    3    0    0    2    1    0.004807    0.000000
    3    0    0    1    2   -0.001320   -0.000000
    3    0    0    2    2    0.000624   -0.000000
    3    1    0    1    1    0.004037    0.000000
    3    1    0    2    1   -0.027622    0.000000
    3    1    0    1    2    0.001537   -0.000000
    3    1    0    2    2    0.004037    0.000000
    3    2    0    1    1    0.004037    0.000000
    3    2    0    2    1    0.004807    0.000000
    3    2    0    1    2    0.000923   -0.000000
    3    2    0    2    2    0.004037   -0.000000
    3    3    0    1    1    0.000624    0.000000
    3    3    0    2    1    0.001537    0.000000
    3    3    0    1    2    0.001537   -0.000000
    3    3    0    2    2    0.000624   -0.000000
    3    4    0    1    1   -0.000148    0.000000
    3    4    0    2    1   -0.001994    0.000000
    3    4    0    1    2   -0.001320   -0.000000
    3    4    0    2    2   -0.000148   -0.000000
    3    5    0    1    1   -0.000534    0.000000
    3    5    0    2    1    0.001133    0.000000
    3    5    0    1    2    0.001227   -0.000000
    3    5    0    2    2   -0.000534    0.000000
    3    6    0    1    1    0.000472    0.000000
    3    6    0    2    1   -0.000948    0.000000
    3    6    0    1    2   -0.000590   -0.000000
    3    6    0    2    2    0.000472   -0.000000
    3    7    0    1    1   -0.000190   -0.000000
    3    7    0    2    1    0.000370    0.000000
    3    7    0    1    2    0.001322   -0.000000
    3    7    0    2    2   -0.000190   -0.000000
    4   -3    0    1    1   -0.000190    0.000000
    4   -3    0    2    1   -0.000948    0.000000
    4   -3    0    1    2   -0.000855   -0.000000
    4   -3    0    2    2   -0.000190    0.000000
    4   -2    0    1    1    0.000214    0.000000
    4   -2    0    2    1    0.000958    0.000000
    4   -2    0    1    2   -0.000092   -0.000000
    4   -2    0    2    2    0.000214    0.000000
    4   -1    0    1    1    0.000199   -0.000000
    4   -1    0    2    1   -0.000809    0.000000
    4   -1    0    1    2   -0.000585   -0.000000
    4   -1    0    2    2    0.000199   -0.000000
    4    0    0    1    1    0.000306   -0.000000
    4    0    0    2    1   -0.001320    0.000000
    4    0    0    1    2    0.000678   -0.000000
    4    0    0    2    2    0.000306   -0.000000
    4    1    0    1    1   -0.000148   -0.000000
    4    1    0    2    1    0.000244    0.000000
    4    1    0    1    2   -0.000809   -0.000000
    4    1    0    2    2   -0.000148    0.000000
    4    2    0    1    1    0.001533   -0.000000
    4    2    0    2    1    0.000244    0.000000
    4    2    0    1    2   -0.001994   -0.000000
    4    2    0    2    2    0.001533    0.000000
    4    3    0    1    1   -0.000148    0.000000
    4    3    0    2    1   -0.001320    0.000000
    4    3    0    1    2   -0.001994   -0.000000
    4    3    0    2    2   -0.000148   -0.000000
    4    4    0    1    1    0.000306    0.000000
    4    4    0    2    1   -0.000809    0.000000
    4    4    0    1    2   -0.000809   -0.000000
    4    4    0    2    2    0.000306    0.000000
    4    5    0    1    1    0.000199    0.000000
    4    5    0    2    1    0.000958    0.000000
    4    5    0    1    2    0.000678   -0.000000
    4    5    0    2    2    0.000199    0.000000
    4    6    0    1    1    0.000214    0.000000
    4    6    0    2    1   -0.000948    0.000000
    4    6    0    1    2   -0.000585   -0.000000
    4    6    0    2    2    0.000214    0.000000
    4    7    0    1    1   -0.000190   -0.000000
    4    7    0    2    1    0.000286    0.000000
    4    7    0    1    2   -0.000092   -0.000000
    4    7    0    2    2   -0.000190   -0.000000
    4    8    0    1    1    0.000674   -0.000000
    4    8    0    2    1    0.000286    0.000000
    4    8    0    1    2   -0.000855   -0.000000
    4    8    0    2    2    0.000674   -0.000000
    5   -2    0    1    1   -0.000085    0.000000
    5   -2    0    2    1    0.000262    0.000000
    5   -2    0    1    2   -0.000092   -0.000000
    5   -2    0    2    2   -0.000085    0.000000
    5   -1    0    1    1   -0.000020    0.000000
    5   -1    0    2    1   -0.000190    0.000000
    5   -1    0    1    2    0.000053   -0.000000
    5   -1    0    2    2   -0.000020    0.000000
    5    0    0    1    1   -0.000610   -0.000000
    5    0    0    2    1    0.000678    0.000000
    5    0    0    1    2    0.000651   -0.000000
    5    0    0    2    2   -0.000610    0.000000
    5    1    0    1    1    0.000199   -0.000000
    5    1    0    2    1    0.001227    0.000000
    5    1    0    1    2   -0.000190   -0.000000
    5    1    0    2    2    0.000199    0.000000
    5    2    0    1    1   -0.000534   -0.000000
    5    2    0    2    1    0.000473    0.000000
    5    2    0    1    2    0.000958   -0.000000
    5    2    0    2    2   -0.000534    0.000000
    5    3    0    1    1   -0.000534   -0.000000
    5    3    0    2    1    0.001227    0.000000
    5    3    0    1    2    0.001133   -0.000000
    5    3    0    2    2   -0.000534    0.000000
    5    4    0    1    1    0.000199   -0.000000
    5    4    0    2    1    0.000678    0.000000
    5    4    0    1    2    0.000958   -0.000000
    5    4    0    2    2    0.000199    0.000000
    5    5    0    1    1   -0.000610   -0.000000
    5    5    0    2    1   -0.000190    0.000000
    5    5    0    1    2   -0.000190   -0.000000
    5    5    0    2    2   -0.000610    0.000000
    5    6    0    1    1   -0.000020   -0.000000
    5    6    0    2    1    0.000262    0.000000
    5    6    0    1    2    0.000651   -0.000000
    5    6    0    2    2   -0.000020    0.000000
    5    7    0    1    1   -0.000085   -0.000000
    5    7    0    2    1    0.000370    0.000000
    5    7    0    1    2    0.000053   -0.000000
    5    7    0    2    2   -0.000085    0.000000
    6    0    0    1    1   -0.000210    0.000000
    6    0    0    2    1    0.000651    0.000000
    6    0    0    1    2    0.000651   -0.000000
    6    0    0    2    2   -0.000210    0.000000
    6    1    0    1    1   -0.000020   -0.000000
    6    1    0    2    1   -0.000585    0.000000
    6    1    0    1    2   -0.000745   -0.000000
    6    1    0    2    2   -0.000020   -0.000000
    6    2    0    1    1    0.000214   -0.000000
    6    2    0    2    1   -0.000590    0.000000
    6    2    0    1    2    0.000262   -0.000000
    6    2    0    2    2    0.000214   -0.000000
    6    3    0    1    1    0.000472   -0.000000
    6    3    0    2    1   -0.000590    0.000000
    6    3    0    1    2   -0.000948   -0.000000
    6    3    0    2    2    0.000472    0.000000
    6    4    0    1    1    0.000214    0.000000
    6    4    0    2    1   -0.000585    0.000000
    6    4    0    1    2   -0.000948   -0.000000
    6    4    0    2    2    0.000214    0.000000
    6    5    0    1    1   -0.000020   -0.000000
    6    5    0    2    1    0.000651    0.000000
    6    5    0    1    2    0.000262   -0.000000
    6    5    0    2    2   -0.000020   -0.000000
    6    6    0    1    1   -0.000210    0.000000
